koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_duration,koi_depth,koi_impact,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_model_snr
CANDIDATE,0,0,0,0,16.214474,4.149,161.7,0.6311,3.53,1256,587.82,6801,3.833,2.637,9.4
FALSE POSITIVE,1,0,0,1,12.422524,13.55,33.9,0.566,0.86,1107,354.37,7225,4.281,1.414,6.7
FALSE POSITIVE,0,1,0,1,12.4269264,21.826,126.6,0.04,1.66,906,159.5,5349,4.044,1.505,28.3
FALSE POSITIVE,1,0,1,1,12.4261809,29.09,92.2,0.98,1.88,976,214.85,5948,4.106,1.432,39.0
FALSE POSITIVE,1,0,0,0,0.61810542,6.666,12264.0,1.2326,39.52,1994,3735.52,5371,4.403,0.949,118.7
FALSE POSITIVE,0,0,1,0,1.06995136,1.322,54.8,0.176,0.9,1991,3730.45,5869,4.274,1.221,10.8
FALSE POSITIVE,0,1,0,0,2.158398259,8.1633,93038.0,0.996,101.02,1829,2649.52,5210,3.778,1.946,217.0
FALSE POSITIVE,0,1,0,0,359.534371,24.205,5732.0,1.7826,369.2,491,13.7,5087,3.183,5.899,96.0
CANDIDATE,0,0,0,0,0.9951412,5.588,101.7,0.998,0.52,509,15.69,3638,4.813,0.443,17.6
FALSE POSITIVE,1,0,0,0,534.86668,8.19,565.0,0.113,4.3,328,2.74,6668,4.074,1.791,8.3
CANDIDATE,0,0,0,0,43.535891,4.712,576.6,0.258,1.86,444,9.19,5481,4.592,0.778,13.9
FALSE POSITIVE,1,0,0,0,1.39797542,9.06,43.2,0.077,0.52,1316,709.8,5074,4.536,0.761,15.5
FALSE POSITIVE,0,0,0,1,2.2127498,3.054,24.1,0.229,0.68,1801,2494.14,6195,4.106,1.405,9.3
FALSE POSITIVE,1,0,0,0,0.776976021,1.95401,21245.0,1.222,48.15,2083,4459.03,5999,4.423,1.042,1582.9
FALSE POSITIVE,0,1,0,0,2.25353739,5.74622,182830.0,0.82,96.65,2056,4215.56,6951,4.119,1.662,904.8
FALSE POSITIVE,0,1,0,0,17.99646148,4.65638,62755.0,1.091,114.45,1004,240.38,5684,3.788,2.249,1951.8
FALSE POSITIVE,0,1,0,0,1.386249249,2.99104,47188.0,1.135,78.6,2137,4939.8,6226,4.135,1.594,560.0
FALSE POSITIVE,1,0,0,0,0.53482911,0.996,704.0,0.3597,0.54,753,75.82,3638,4.813,0.443,9.8
FALSE POSITIVE,1,0,0,1,0.566799833,5.543,198.0,0.851,1.27,1900,3084.6,5488,4.584,0.789,54.0
FALSE POSITIVE,1,0,1,1,0.566795728,2.79,24.1,0.653,0.64,2755,13656.59,6130,4.151,1.393,12.4
FALSE POSITIVE,0,1,0,0,14.665759784,3.65814,336980.0,0.576,67.17,712,60.89,5385,4.369,1.002,1143.6
FALSE POSITIVE,1,0,1,1,0.566780836,4.937,60.9,0.005,0.75,2204,5608.62,5949,4.493,0.962,18.7
CANDIDATE,0,0,0,0,4.7368156,2.84,35.3,0.218,0.6,1137,395.05,6088,4.456,1.011,6.9
FALSE POSITIVE,0,1,0,0,15.44605962,4.5963,330910.0,0.3,52.93,701,57.04,5838,4.529,0.897,2025.2
FALSE POSITIVE,0,1,0,0,1.790518325,3.34624,61542.0,0.643,32.19,1850,2761.65,6586,4.319,1.219,2493.3
CANDIDATE,0,0,0,0,40.7698541,2.997,239.8,0.202,1.87,585,27.73,5884,4.306,1.21,8.8
CANDIDATE,0,0,0,0,129.222771,7.272,445.3,0.867,2.01,288,1.63,4934,4.515,0.809,12.0
FALSE POSITIVE,1,0,0,0,1.03905082,3.035,43.8,0.4522,0.87,2297,6581.45,6558,4.239,1.28,9.9
FALSE POSITIVE,1,0,1,0,0.52740121,0.7948,43.0,0.3279,2.99,3550,37526.28,6157,3.827,2.306,8.0
FALSE POSITIVE,0,1,0,0,7.140373046,7.07032,205260.0,0.309,61.56,1132,388.56,5945,4.168,1.333,3250.0
FALSE POSITIVE,0,1,0,0,53.647084859,19.9499,219100.0,0.432,142.04,753,75.91,5261,3.506,2.943,3272.4
FALSE POSITIVE,0,1,0,0,2.496328637,2.73115,20527.0,1.199,112.28,2317,6804.42,6757,3.842,2.615,1412.4
FALSE POSITIVE,0,1,0,0,16.31328124,4.45731,71589.0,0.768,30.85,747,73.51,6008,4.44,1.006,982.3
FALSE POSITIVE,0,1,0,0,1.721313779,3.54768,416740.0,0.315,83.69,1627,1658.35,5960,4.371,1.073,742.8
CANDIDATE,0,0,0,0,5.01880305,1.823,98.7,0.172,1.08,1178,455.98,6220,4.398,1.083,10.3
FALSE POSITIVE,0,1,0,1,1.50650745,2.622,27.8,0.677,1.13,2498,9242.43,6839,4.003,2.02,14.4
FALSE POSITIVE,0,1,0,0,8.209514329,4.14104,141390.0,1.079,149.52,1371,834.79,6258,3.882,2.111,4355.5
FALSE POSITIVE,0,1,0,0,3.431126546,2.7986,40248.0,1.161,47.48,1251,580.05,5815,4.349,0.969,308.5
FALSE POSITIVE,0,1,0,0,1.583334941,4.4854,177070.0,0.781,52.0,1548,1362.14,5846,4.472,0.953,368.8
FALSE POSITIVE,1,0,0,0,8.429438192,3.94306,416740.0,0.428,49.49,582,27.16,4268,4.602,0.68,3072.5
CANDIDATE,0,0,0,0,299.70688,15.39,230.7,0.1196,1.15,237,0.75,5606,4.597,0.76,8.6
CANDIDATE,0,0,0,0,14.461834,7.156,80.2,0.065,1.05,785,89.86,5457,4.239,1.196,9.0
FALSE POSITIVE,0,0,1,0,7.9320191,8.18,125.1,0.5896,1.04,811,102.05,5219,4.441,0.905,8.8
FALSE POSITIVE,0,1,0,0,1.374249107,5.3181,136660.0,0.771,96.85,2725,13078.76,7053,3.958,2.121,520.3
FALSE POSITIVE,0,0,1,1,8.4804737,6.157,337.0,0.33,1.85,930,176.51,6092,4.471,0.998,14.5
FALSE POSITIVE,0,1,0,0,4.994773558,4.48893,259760.0,0.416,62.69,1264,604.21,6253,4.271,1.181,4355.5
FALSE POSITIVE,0,1,0,0,1.105094098,4.38191,416740.0,0.161,267.59,3771,47811.67,8011,3.773,2.927,3732.8
FALSE POSITIVE,0,1,0,0,0.8170226,2.974,167700.0,0.843,57.56,1947,3416.07,5780,4.438,1.0,240.1
CANDIDATE,0,0,0,0,4.48538145,2.297,168.1,0.1296,0.96,962,202.75,5654,4.607,0.737,8.2
FALSE POSITIVE,0,1,0,0,19.40669392,5.27765,416740.0,0.424,57.97,597,30.05,5622,4.588,0.778,1496.8
FALSE POSITIVE,0,1,0,0,7.143708297,5.83451,202680.0,0.162,44.78,943,187.0,5655,4.386,0.992,2368.6
FALSE POSITIVE,0,1,1,1,0.952377862,4.0869,2122.3,1.248,28.44,1713,2023.36,5662,4.524,0.863,390.8
FALSE POSITIVE,0,1,0,0,3.521050679,3.5323,4879.8,1.266,256.2,2434,8306.9,5149,3.109,6.619,337.2
CANDIDATE,0,0,0,0,4.84847245,0.874,554.7,0.191,1.51,667,46.85,4137,4.625,0.647,11.4
FALSE POSITIVE,0,1,0,0,1.941635737,2.46683,69814.0,1.071,59.71,1728,2109.03,6525,4.381,1.161,1243.7
FALSE POSITIVE,0,1,0,0,0.539445498,2.2821,25302.0,1.214,68.65,2959,18153.51,6486,4.174,1.456,511.4
FALSE POSITIVE,0,1,0,0,20.7106853,30.64,1003.0,1.252,89.55,1246,570.64,6956,3.738,2.888,154.4
FALSE POSITIVE,0,1,0,0,2.521245368,4.24027,416740.0,0.231,56.59,1241,560.57,5605,4.486,0.854,1495.4
FALSE POSITIVE,0,0,1,1,2.52122764,2.249,127.3,0.298,0.91,1177,453.48,5546,4.575,0.81,8.9
FALSE POSITIVE,0,0,0,1,2.5212708,2.706,163.3,0.3286,0.81,1003,238.81,5110,4.674,0.637,7.8
FALSE POSITIVE,0,1,0,0,8.202869679,7.29811,345940.0,0.561,110.46,1190,474.09,6060,4.059,1.643,4355.5
CANDIDATE,0,0,0,0,11.8436119,6.044,199.3,0.067,1.41,830,111.98,6077,4.471,0.999,10.4
FALSE POSITIVE,0,1,0,0,3.442714533,3.36034,60039.0,1.142,47.02,1157,423.13,5819,4.501,0.861,964.8
FALSE POSITIVE,0,0,1,1,475.91706,22.86,967.3,1.222,28.22,221,0.56,5334,4.372,1.004,15.3
FALSE POSITIVE,1,0,0,0,0.858285844,1.799,43.4,0.3323,0.9,2274,6321.2,5945,4.196,1.346,10.8
CANDIDATE,0,0,0,0,4.88446644,2.057,221.0,0.776,0.84,579,26.5,3883,4.725,0.517,9.1
CANDIDATE,0,0,0,0,8.9772888,4.72,97.5,0.702,1.79,1113,362.75,5597,3.963,1.699,10.3
CANDIDATE,0,0,0,0,3.03359398,4.026,95.6,0.023,1.55,1529,1294.06,5557,4.037,1.616,12.3
CANDIDATE,0,0,0,0,21.9139549,3.271,584.4,1.2,10.39,303,2.01,3638,4.813,0.443,11.8
FALSE POSITIVE,0,0,0,1,6.238315363,2.501,82.9,0.707,0.7,746,73.27,4914,4.61,0.724,5.3
CANDIDATE,0,0,0,0,9.3888216,4.154,192.7,1.14,20.91,963,202.91,5846,4.278,1.24,9.6
FALSE POSITIVE,0,1,0,0,2.115510941,7.2877,415160.0,0.492,191.42,2701,12609.03,7563,3.883,2.638,1351.5
FALSE POSITIVE,1,0,1,1,1.015044104,10.994,158.2,0.984,1.98,1979,3627.61,5910,4.318,1.124,33.6
FALSE POSITIVE,0,1,0,0,3.711013336,3.31024,24989.0,1.192,55.69,1436,1003.75,6338,4.256,1.247,757.0
FALSE POSITIVE,0,0,1,1,2.97606298,4.124,72.2,0.363,5.65,2615,11065.06,5321,3.158,6.669,17.8
FALSE POSITIVE,1,0,0,1,2.97586085,4.513,105.9,0.117,0.85,1135,392.05,5481,4.508,0.835,9.1
FALSE POSITIVE,0,1,0,0,14.658013949,3.03316,129640.0,1.141,121.59,855,126.35,5146,3.986,1.626,3361.5
FALSE POSITIVE,0,1,0,0,18.839487435,5.62797,182720.0,0.421,45.2,734,68.54,6208,4.454,1.024,2003.1
FALSE POSITIVE,0,0,1,0,0.555973803,1.271,75.3,0.563,1.9,3049,20544.64,5445,3.776,2.117,23.3
FALSE POSITIVE,0,1,0,0,4.426344495,5.84235,276140.0,0.668,78.3,1316,709.74,6228,4.277,1.226,732.5
FALSE POSITIVE,0,1,0,0,0.957823876,3.7232,104690.0,0.992,110.91,2649,11612.14,5908,3.865,2.033,454.1
FALSE POSITIVE,0,1,0,0,5.024768971,3.82433,53046.0,1.038,42.15,1159,425.9,6322,4.444,0.989,696.5
FALSE POSITIVE,0,1,0,0,30.960216668,15.4308,340410.0,0.58,62.08,527,18.3,5291,4.423,0.926,4355.5
FALSE POSITIVE,0,1,0,0,2.470283788,7.8391,193830.0,0.804,157.82,2657,11792.22,7823,3.885,2.675,967.7
FALSE POSITIVE,0,0,1,1,1.23516416,4.713,64.6,0.678,0.92,1866,2861.14,6249,4.428,1.076,13.0
FALSE POSITIVE,0,0,1,1,1.23513471,5.44,42.8,0.716,0.7,1743,2172.96,5930,4.436,0.997,12.0
FALSE POSITIVE,0,0,1,0,0.8903331,2.643,134.1,0.322,20.96,4106,67267.85,4981,2.52,13.056,10.8
FALSE POSITIVE,0,1,0,0,20.000242814,5.0042,13138.0,1.004,21.57,746,73.09,6373,4.438,1.047,796.5
FALSE POSITIVE,0,1,0,0,10.217121652,4.35647,205220.0,0.786,81.1,994,230.53,5931,4.196,1.349,3617.5
FALSE POSITIVE,0,0,1,0,0.618060842,1.892,25.1,0.944,0.52,1854,2791.09,5339,4.503,0.793,9.6
FALSE POSITIVE,0,1,0,0,0.759764419,5.72501,393270.0,0.545,138.54,2715,12833.03,5807,3.93,1.909,1728.1
CANDIDATE,0,0,0,0,2.6528082,2.297,153.1,0.434,1.17,1280,633.57,5778,4.48,0.935,9.8
FALSE POSITIVE,0,1,0,0,21.539269242,5.32432,143750.0,0.908,53.0,674,48.89,6136,4.487,0.933,2642.2
FALSE POSITIVE,0,1,0,0,5.270733213,2.7822,293640.0,0.428,37.93,693,54.59,4348,4.601,0.678,553.0
CANDIDATE,0,0,0,0,2.43135542,1.401,123.6,0.12,1.07,1422,965.4,6231,4.488,0.955,9.3
FALSE POSITIVE,1,0,1,1,12.4232158,17.67,261.5,0.245,1.3,685,51.91,5497,4.577,0.809,23.6
FALSE POSITIVE,1,0,1,0,4.3206933,30.64,147.9,0.973,1.66,1205,499.09,6225,4.45,1.031,35.7
FALSE POSITIVE,0,1,0,0,16.486796364,7.06797,48943.0,0.309,46.92,1053,290.46,6020,3.86,2.097,3181.5
FALSE POSITIVE,0,0,0,1,5.7768734,5.762,71.0,0.994,3.13,1399,905.0,5473,3.796,2.162,10.1
FALSE POSITIVE,0,1,0,0,20.148807707,8.52557,416740.0,0.215,68.52,631,37.55,5547,4.447,0.918,3487.5
FALSE POSITIVE,0,1,0,0,0.687772143,2.56725,40368.0,1.166,46.27,2097,4569.67,5885,4.413,0.933,679.8
FALSE POSITIVE,0,1,0,0,0.843651274,2.80468,305450.0,0.405,39.98,1553,1371.12,5220,4.578,0.695,1509.3
FALSE POSITIVE,0,1,0,0,1.142946648,3.40234,412550.0,0.479,43.5,1293,660.96,5058,4.651,0.608,1054.4
FALSE POSITIVE,0,1,0,0,7.217010987,4.4215,78714.0,1.287,89.71,1096,341.36,6047,4.246,1.211,1307.0
FALSE POSITIVE,0,0,1,0,9.72869627,5.628,252.2,1.274,42.47,1126,379.75,6881,4.301,1.351,19.1
FALSE POSITIVE,1,0,0,1,0.566791802,2.2,49.3,0.679,0.66,2040,4113.39,5691,4.544,0.887,15.6
FALSE POSITIVE,1,0,0,0,2.245738777,8.61629,416740.0,0.397,99.05,1737,2156.25,6508,4.287,1.312,2121.8
FALSE POSITIVE,0,1,1,1,2.24572117,3.88,48.2,0.596,0.74,1479,1131.64,6158,4.455,1.026,13.6
FALSE POSITIVE,1,0,0,1,0.566801906,1.626,89.7,0.155,0.55,1344,774.11,4208,4.662,0.583,27.0
FALSE POSITIVE,0,1,0,0,2.316171991,4.03025,251480.0,0.7,49.53,1288,651.03,5932,4.58,0.795,2338.3
CANDIDATE,0,0,0,0,12.54474243,1.24,263.1,0.185,1.88,840,117.9,5767,4.316,1.159,10.8
FALSE POSITIVE,1,0,0,1,0.566810701,6.19,200.0,0.982,1.49,1921,3220.92,5593,4.584,0.752,45.9
FALSE POSITIVE,1,0,0,0,0.566813319,3.752,129.1,1.196,23.19,2313,6742.52,6108,4.466,1.03,17.0
FALSE POSITIVE,1,0,0,0,28.787257509,13.953,49618.0,0.559,91.26,971,210.02,5154,3.461,3.981,1292.0
FALSE POSITIVE,0,1,0,0,0.835315046,2.45449,16876.0,1.224,30.54,1490,1160.98,5009,4.584,0.69,939.5
CANDIDATE,0,0,0,0,3.07551068,1.683,46.1,0.005,0.84,1389,879.95,5763,4.256,1.242,10.1
FALSE POSITIVE,0,1,0,0,26.0164225,4.1768,41109.0,1.147,61.04,755,76.63,6287,4.231,1.28,285.4
CANDIDATE,0,0,0,0,6.29340543,3.024,96.4,0.431,1.08,1072,312.61,6214,4.442,1.076,8.7
FALSE POSITIVE,1,0,0,0,551.22396,25.65,227.3,0.6192,1.63,234,0.71,6103,4.391,1.03,7.1
FALSE POSITIVE,0,0,1,1,0.706430188,1.301,50.8,0.288,0.52,1473,1116.9,5037,4.689,0.568,11.0
CANDIDATE,0,0,0,0,7.7021729,3.987,74.6,0.509,0.85,888,147.24,5618,4.449,0.969,9.5
FALSE POSITIVE,0,1,0,0,0.78430061,2.952,254.7,0.659,1.14,1566,1416.91,5176,4.589,0.681,20.5
FALSE POSITIVE,0,1,0,0,2.665875491,7.59461,161390.0,0.878,67.43,1502,1199.89,6234,4.351,1.159,2274.7
FALSE POSITIVE,0,0,0,1,2.6658312,5.771,40.8,0.864,0.99,1663,1807.48,6276,4.17,1.353,12.4
FALSE POSITIVE,1,0,0,0,1.5765874,15.18,29.2,1.04,15.68,2946,17781.51,6742,3.688,3.138,27.9
CANDIDATE,0,0,0,0,2.52557582,2.32,35.4,0.372,0.62,1364,818.81,5821,4.421,1.036,10.7
CANDIDATE,0,0,0,0,8.2927558,4.784,103.3,0.6346,1.01,927,174.36,6146,4.497,0.943,8.4
CANDIDATE,0,0,0,0,22.786522,2.197,228.3,0.3817,1.45,661,45.26,6146,4.497,0.943,7.9
FALSE POSITIVE,0,1,0,0,28.027891356,17.3269,243230.0,0.6493,31.3,440,8.86,5231,4.721,0.544,2829.0
FALSE POSITIVE,0,1,0,0,2.028512246,5.00309,121560.0,0.871,50.28,1542,1333.24,6105,4.412,1.025,1545.8
FALSE POSITIVE,0,0,1,1,1.33256167,3.743,59.5,0.402,0.63,1326,727.84,4895,4.502,0.828,13.0
FALSE POSITIVE,0,0,1,1,1.332567821,3.4844,31.0,0.413,0.96,2395,7802.17,6600,4.047,1.681,5.0
FALSE POSITIVE,0,0,1,1,1.332545609,3.997,278.2,0.582,28.37,4106,67267.85,5154,2.52,13.056,31.4
FALSE POSITIVE,0,0,1,1,1.33256256,3.088,174.9,0.137,16.03,4106,67267.85,4601,2.52,12.581,11.9
FALSE POSITIVE,0,0,1,1,1.33258981,3.987,78.4,0.223,0.67,1369,832.33,5309,4.595,0.763,16.1
FALSE POSITIVE,0,1,1,1,1.33258375,4.081,60.9,0.746,0.84,1727,2096.92,6108,4.471,0.997,16.4
FALSE POSITIVE,1,0,0,0,8.9648813,30.64,454.5,1.208,28.97,1040,276.3,6543,4.382,1.159,109.9
CANDIDATE,0,0,0,0,1.284241817,1.965,166.5,0.029,1.18,1623,1643.57,5849,4.517,0.919,13.3
FALSE POSITIVE,0,1,0,0,2.161583501,4.0537,50163.0,0.715,29.61,1646,1741.01,5888,4.167,1.219,239.2
CONFIRMED,0,0,0,0,8.7396758,3.866,1431.0,0.957,3.29,577,26.17,4406,4.643,0.628,15.6
FALSE POSITIVE,1,0,0,0,0.535493486,2.57,54.0,0.566,1.42,3181,24045.87,6328,4.035,1.864,5.1
CANDIDATE,0,0,0,0,15.9474242,1.127,191.7,0.1178,1.21,670,47.65,5472,4.44,0.877,6.5
FALSE POSITIVE,0,1,0,0,24.261683827,7.1617,192280.0,0.814,58.48,659,44.55,6151,4.473,0.983,4355.5
FALSE POSITIVE,0,1,0,0,32.532521502,13.3991,83468.0,0.237,24.35,535,19.39,5845,4.558,0.838,1595.1
CANDIDATE,0,0,0,0,50.0122,3.426,210.4,0.484,1.2,432,8.23,5357,4.503,0.814,8.3
FALSE POSITIVE,0,1,0,0,4.627775175,3.4079,5675.1,1.248,32.62,1039,275.68,5845,4.541,0.874,197.5
FALSE POSITIVE,1,0,0,0,28.7850347,2.102,102.9,0.2978,2.5,993,229.66,6581,3.824,2.42,6.2
CANDIDATE,0,0,0,0,5.60682001,2.714,150.7,0.156,1.04,942,186.43,5699,4.553,0.853,9.9
FALSE POSITIVE,0,1,0,0,6.096030635,18.4531,416740.0,0.642,369.2,1925,3246.2,7598,3.867,2.692,4355.5
FALSE POSITIVE,0,1,0,0,31.953038766,8.0461,17703.0,0.907,47.96,864,131.55,5524,3.693,2.734,1364.9
FALSE POSITIVE,0,0,0,1,5.9371708,4.954,157.1,0.4778,1.17,945,188.41,5475,4.426,0.923,10.1
FALSE POSITIVE,0,1,1,1,0.577844035,4.291,320.4,1.194,18.93,1980,3647.63,5693,4.57,0.816,94.0
FALSE POSITIVE,0,1,0,0,2.630090609,13.6817,416740.0,0.285,83.5,1551,1371.02,6315,4.292,1.108,1694.6
FALSE POSITIVE,0,1,0,0,43.204596783,15.0402,202490.0,0.399,43.15,519,17.15,6003,4.507,0.932,4355.5
FALSE POSITIVE,0,1,0,0,1.75147897,7.89,76.7,0.008,1.8,2340,7086.5,6823,4.04,2.037,68.2
CANDIDATE,0,0,0,0,3.17796408,0.7948,47.7,0.901,0.74,1034,270.25,5061,4.488,0.841,6.0
CANDIDATE,0,0,0,0,3.66520844,3.308,65.8,0.045,0.82,1168,439.57,5579,4.389,1.029,10.3
CANDIDATE,0,0,0,0,3.05293416,2.155,227.5,0.328,1.18,1047,284.82,5311,4.588,0.788,10.1
CANDIDATE,0,0,0,0,12.834857,2.092,293.9,0.278,1.73,755,76.96,5492,4.389,1.016,9.4
CANDIDATE,0,0,0,0,36.2530992,4.73,152.1,0.721,1.43,582,27.17,6002,4.424,1.081,8.3
CANDIDATE,0,0,0,0,4.02321842,2.162,81.2,0.396,0.52,747,73.5,4671,4.721,0.528,9.8
CANDIDATE,0,0,0,0,7.5017934,4.271,134.8,0.286,1.32,1046,283.25,6321,4.417,1.125,9.8
CANDIDATE,0,0,0,0,0.912351255,1.072,111.8,0.956,1.46,1840,2705.58,5481,4.369,1.036,9.1
CANDIDATE,0,0,0,0,12.4701111,3.616,89.7,0.569,2.06,1074,313.87,5623,3.877,2.109,9.3
FALSE POSITIVE,0,1,0,0,3.495457889,6.9796,114620.0,0.965,84.49,2051,4186.71,8144,4.249,1.558,724.0
CANDIDATE,0,0,0,0,5.8229815,2.8,281.6,0.395,1.36,914,165.12,5704,4.575,0.804,8.1
FALSE POSITIVE,0,1,0,0,4.01668015,2.2828,38007.0,0.911,22.11,1016,252.13,5448,4.497,0.794,87.9
FALSE POSITIVE,0,0,1,1,1.89134156,5.891,68.4,0.739,0.99,1673,1856.23,6387,4.41,1.105,10.3
FALSE POSITIVE,0,1,0,0,2.881100027,9.43866,416740.0,0.829,369.2,2946,17809.19,8104,3.675,3.369,3316.5
FALSE POSITIVE,0,1,1,0,0.806277023,7.275,70.8,0.697,0.89,2046,4119.09,6122,4.471,0.996,37.9
FALSE POSITIVE,1,0,1,1,0.52740121,2.732,91.6,0.004,0.83,2072,4335.56,5495,4.495,0.882,12.6
FALSE POSITIVE,1,0,0,0,225.66716,16.6,342.9,0.3037,1.94,331,2.82,6363,4.444,1.035,11.7
FALSE POSITIVE,0,0,1,0,4.24748886,3.053,121.0,0.242,1.01,1079,319.94,5807,4.524,0.922,10.0
FALSE POSITIVE,0,0,1,0,1.000012952,1.221,36.0,0.097,2.12,2858,15781.19,5176,3.534,3.605,11.9
FALSE POSITIVE,0,1,0,0,0.878803439,2.74503,410720.0,0.467,51.97,1347,775.9,4524,4.566,0.737,524.8
FALSE POSITIVE,0,1,0,0,1.560158562,3.4248,240160.0,0.712,45.91,1223,530.79,4926,4.548,0.749,459.9
FALSE POSITIVE,0,1,0,0,34.188302705,3.01179,118440.0,0.957,74.5,660,44.91,5757,4.134,1.345,2594.9
FALSE POSITIVE,0,1,0,1,8.65303996,1.091,497.0,0.369,1.88,764,80.51,5301,4.528,0.84,14.7
FALSE POSITIVE,0,1,0,1,8.65311903,1.273,206.8,0.701,0.85,493,13.95,3929,4.705,0.55,8.9
FALSE POSITIVE,0,1,1,1,12.4253812,19.781,115.3,0.1583,1.14,823,108.46,5925,4.412,1.066,26.8
FALSE POSITIVE,1,0,0,1,12.42555999,28.083,2964.8,0.9066,4.72,599,30.49,4922,4.576,0.704,122.0
FALSE POSITIVE,1,0,1,1,12.4257442,29.122,936.0,0.963,8.43,1551,1369.63,8144,4.072,2.193,49.6
FALSE POSITIVE,1,0,1,1,12.4254241,24.98,378.9,0.938,2.17,755,76.9,5853,4.529,0.895,36.0
FALSE POSITIVE,0,1,0,0,2.991884392,7.5583,123880.0,0.496,40.11,1486,1154.88,6596,4.4,1.094,1280.3
FALSE POSITIVE,0,1,0,0,1.795273026,7.3232,125420.0,0.935,55.26,1642,1714.88,6363,4.456,1.012,877.8
FALSE POSITIVE,0,0,1,1,0.755109271,2.619,24.1,0.4041,0.52,1961,3494.52,5606,4.39,0.962,12.9
FALSE POSITIVE,1,0,1,1,0.755101141,3.371,76.7,0.523,0.52,680,50.92,3638,4.813,0.443,13.4
FALSE POSITIVE,0,0,0,1,1.75251585,3.489,125.9,0.738,1.02,1447,1035.27,5952,4.554,0.844,14.2
FALSE POSITIVE,0,0,1,1,1.752450163,3.0255,55.5,0.728,0.79,1552,1372.36,5779,4.364,0.99,5.0
FALSE POSITIVE,0,0,1,0,8.27923132,2.355,164.9,0.187,1.08,815,104.49,5631,4.557,0.847,10.9
FALSE POSITIVE,0,1,0,0,2.212877035,4.66961,376200.0,0.518,69.18,1507,1221.98,6153,4.405,1.0,2731.0
FALSE POSITIVE,0,0,1,0,0.845097627,1.873,86.5,0.717,0.78,1584,1496.92,5252,4.593,0.783,10.7
FALSE POSITIVE,0,1,0,0,17.445640466,6.08966,334160.0,0.588,63.46,682,51.15,5759,4.481,0.945,4093.9
FALSE POSITIVE,0,1,0,0,14.313157391,8.90236,21567.0,0.004,34.98,1144,404.48,5750,3.703,2.379,4262.9
FALSE POSITIVE,0,1,0,0,0.676990194,1.69459,20506.0,1.223,37.5,1919,3192.15,5813,4.568,0.816,997.0
FALSE POSITIVE,1,0,0,0,0.52740121,1.21,1773.0,0.95,7.22,3189,24441.1,7229,4.278,1.38,9.1
FALSE POSITIVE,1,0,0,0,2.83401711,5.938,84.2,0.2794,0.93,1381,859.57,6247,4.458,1.002,11.5
FALSE POSITIVE,1,0,0,1,0.566803996,3.399,141.6,0.123,0.64,1350,786.1,4373,4.722,0.544,23.4
FALSE POSITIVE,1,0,0,1,0.566799927,4.71,145.1,0.188,0.77,1649,1738.27,5092,4.671,0.645,28.9
FALSE POSITIVE,1,0,0,1,0.566786121,3.404,81.8,0.591,0.79,1984,3678.65,5603,4.556,0.846,14.0
FALSE POSITIVE,1,0,1,1,0.56679797,4.503,72.6,0.176,0.65,1799,2467.38,5230,4.594,0.777,14.0
FALSE POSITIVE,0,0,1,1,0.566802891,1.861,49.2,0.628,1.29,3111,22107.66,6487,4.08,1.748,14.4
CANDIDATE,0,0,0,0,0.576732089,1.856,35.4,0.518,0.52,1537,1316.33,4524,4.576,0.717,9.1
FALSE POSITIVE,0,0,0,1,1.01884975,3.233,30.9,0.2737,0.52,1754,2238.64,6068,4.568,0.829,14.8
CANDIDATE,0,0,0,0,10.9279755,2.486,71.5,0.0956,0.81,834,114.42,6045,4.494,0.955,7.3
FALSE POSITIVE,0,1,0,0,32.440339204,4.50984,287600.0,0.645,44.56,448,9.52,5081,4.578,0.696,2177.0
FALSE POSITIVE,1,0,1,0,0.552141897,4.985,105.6,1.091,10.04,2206,5602.43,5952,4.486,0.904,42.8
FALSE POSITIVE,0,1,0,0,2.62387291,4.61248,232470.0,0.49,74.23,1790,2430.91,6728,4.206,1.46,2607.6
FALSE POSITIVE,1,0,0,0,0.75509861,2.6423,60334.0,1.091,60.74,2359,7285.15,6038,4.206,1.213,385.4
FALSE POSITIVE,1,0,0,0,3.671661096,4.29947,129240.0,0.923,105.82,1967,3539.43,7343,4.02,1.94,3152.6
FALSE POSITIVE,0,1,0,0,22.673145675,6.6324,65411.0,0.605,30.92,684,51.67,5619,4.269,1.153,912.0
FALSE POSITIVE,1,0,0,0,0.52740121,3.14,74.6,0.3535,1.22,3024,19778.63,6344,4.091,1.39,8.0
FALSE POSITIVE,0,1,0,0,17.329965871,8.43812,252720.0,0.705,42.58,548,21.34,5079,4.588,0.683,1938.7
FALSE POSITIVE,0,1,0,0,1.890227354,3.855,112260.0,0.957,42.05,1236,551.66,5356,4.589,0.78,252.0
FALSE POSITIVE,0,1,0,0,1.387206724,3.82527,151430.0,0.856,103.41,2619,11126.98,7207,4.06,1.894,1752.6
FALSE POSITIVE,0,0,1,1,1.38718209,2.595,45.5,0.28,0.68,1707,2011.41,6122,4.471,0.996,7.2
FALSE POSITIVE,0,1,0,0,35.026564845,2.90121,120250.0,0.777,34.88,489,13.56,5546,4.575,0.81,1607.2
CANDIDATE,0,0,0,0,7.918267,3.478,83.7,0.219,0.93,953,195.36,5966,4.418,1.016,8.4
